prob_transmission,day,patients,patient_C,patient_S,patient_isolated,patient_positive,patient_preinfection,hcws,hcw_C,goo,goo_C,beds,filled_beds,filled_sick_beds,empty_isolated_beds,daily_hcw_infections,cumulative_sick_patients,cumulative_sick_patients_by_HCW,cumulative_patients,move2isol,daily_discharges,daily_admissions,iteration
0.1,292,30.0,26.4,3.6,14.3,26.4,0.0,19.0,0.3,30.0,29.0,30.0,30.0,26.4,0.0,0.7,157.4,153.4,264.2,50.0,0.7,1.0,5.5
0.1,293,30.0,26.9,3.1,14.3,26.9,0.0,19.0,0.4,30.0,29.0,30.0,30.0,26.9,0.0,0.7,158.1,154.1,264.4,50.1,0.2,0.2,5.5
0.1,294,30.0,27.1,2.9,14.3,27.1,0.0,19.0,0.2,30.0,29.1,30.0,30.0,27.1,0.0,0.2,158.3,154.3,264.4,50.3,0.0,0.0,5.5
0.1,295,30.0,27.4,2.6,14.3,27.4,0.0,19.0,0.3,30.0,29.1,30.0,30.0,27.4,0.0,0.3,158.6,154.6,264.4,50.3,0.0,0.0,5.5
0.1,296,30.0,27.8,2.2,14.3,27.8,0.0,19.0,0.2,30.0,29.3,30.0,30.0,27.8,0.0,0.4,159.0,155.0,264.4,50.3,0.0,0.0,5.5
0.1,297,29.7,27.3,2.4,14.2,27.2,0.0,19.0,0.3,30.0,29.3,30.0,29.7,27.2,0.0,0.2,159.2,155.2,265.0,50.4,0.9,0.6,5.5
0.1,298,29.6,25.4,4.2,14.2,25.4,0.0,19.0,0.2,30.0,29.5,30.0,29.6,25.4,0.0,0.5,159.7,155.7,268.3,50.7,3.4,3.3,5.5
0.1,299,29.9,25.7,4.2,14.0,25.7,0.0,19.0,0.0,30.0,29.5,30.0,29.9,25.7,0.0,0.8,160.5,156.5,269.5,50.8,0.9,1.2,5.5
0.1,300,30.0,26.0,4.0,14.0,26.0,0.0,19.0,0.2,30.0,29.5,30.0,30.0,26.0,0.0,0.5,161.0,157.0,270.0,51.0,0.4,0.5,5.5
0.1,301,30.0,26.7,3.3,14.0,26.7,0.0,19.0,0.4,30.0,29.5,30.0,30.0,26.7,0.0,0.7,161.7,157.7,270.0,51.0,0.0,0.0,5.5
0.1,302,30.0,27.8,2.2,14.0,27.8,0.0,19.0,0.0,30.0,29.5,30.0,30.0,27.8,0.0,1.1,162.8,158.8,270.0,51.0,0.0,0.0,5.5
0.1,303,30.0,28.6,1.4,14.0,28.6,0.0,19.0,0.6,30.0,29.5,30.0,30.0,28.6,0.0,0.8,163.6,159.6,270.0,51.0,0.0,0.0,5.5
0.1,304,29.8,28.8,1.0,14.0,28.8,0.8,19.0,0.0,30.0,29.5,30.0,29.8,28.8,0.0,0.4,164.8,160.0,270.8,51.4,1.0,0.8,5.5
0.1,305,29.5,28.3,1.2,13.9,28.3,1.8,19.0,0.2,30.0,29.5,30.0,29.5,28.3,0.0,0.0,165.8,160.0,272.9,51.5,2.4,2.1,5.5
0.1,306,30.0,28.3,1.7,13.8,28.3,2.0,19.0,0.1,30.0,29.5,30.0,30.0,28.3,0.0,0.4,166.4,160.4,274.1,51.7,0.7,1.2,5.5
0.1,307,30.0,28.6,1.4,13.8,28.6,2.0,19.0,0.2,30.0,29.5,30.0,30.0,28.6,0.0,0.3,166.7,160.7,274.1,51.7,0.0,0.0,5.5
0.1,308,30.0,29.0,1.0,13.8,29.0,2.0,19.0,0.3,30.0,29.5,30.0,30.0,29.0,0.0,0.4,167.1,161.1,274.1,51.7,0.0,0.0,5.5
0.1,309,30.0,29.2,0.8,13.8,29.2,2.0,19.0,0.1,30.0,29.6,30.0,30.0,29.2,0.0,0.2,167.3,161.3,274.1,51.7,0.0,0.0,5.5
0.1,310,30.0,29.5,0.5,13.8,29.5,2.0,19.0,0.1,30.0,29.6,30.0,30.0,29.5,0.0,0.3,167.6,161.6,274.1,51.7,0.0,0.0,5.5
0.1,311,29.6,28.3,1.3,13.7,28.3,1.2,19.0,0.2,30.0,29.6,30.0,29.6,28.3,0.0,0.2,167.8,161.8,275.1,52.0,1.4,1.0,5.5
0.1,312,29.7,25.7,4.0,13.8,25.7,0.2,19.0,0.1,30.0,29.7,30.0,29.7,25.7,0.1,0.8,168.6,162.6,278.6,52.3,3.4,3.5,5.5
0.1,313,30.0,25.2,4.8,14.1,25.2,0.0,19.0,0.2,30.0,29.8,30.0,30.0,25.2,0.0,0.8,169.4,163.4,280.3,52.4,1.4,1.7,5.5
0.1,314,29.9,25.4,4.5,14.1,25.4,0.0,19.0,0.1,30.0,29.8,30.0,29.9,25.4,0.1,0.7,170.1,164.1,280.7,52.6,0.5,0.4,5.5
0.1,315,30.0,26.2,3.8,14.2,26.2,0.0,19.0,0.1,30.0,29.8,30.0,30.0,26.2,0.0,0.8,170.9,164.9,280.8,52.6,0.0,0.1,5.5
0.1,316,30.0,26.8,3.2,14.2,26.8,0.0,19.0,0.4,30.0,29.8,30.0,30.0,26.8,0.0,0.6,171.5,165.5,280.8,52.7,0.0,0.0,5.5
0.1,317,30.0,27.6,2.4,14.2,27.6,0.0,19.0,0.0,30.0,29.8,30.0,30.0,27.6,0.0,0.8,172.3,166.3,280.8,52.7,0.0,0.0,5.5
0.1,318,30.0,28.0,2.0,14.2,28.0,0.0,19.0,0.1,30.0,29.8,30.0,30.0,28.0,0.0,0.4,172.7,166.7,281.0,52.9,0.2,0.2,5.5
0.1,319,29.6,27.1,2.5,14.4,27.1,0.0,19.0,0.3,30.0,29.8,30.0,29.6,27.1,0.0,0.2,172.9,166.9,282.6,53.0,2.0,1.6,5.5
0.1,320,29.9,26.9,3.0,14.3,26.9,0.0,19.0,0.2,30.0,29.8,30.0,29.9,26.9,0.0,0.7,173.6,167.6,284.2,53.2,1.3,1.6,5.5
0.1,321,30.0,27.2,2.8,14.2,27.2,0.0,19.0,0.3,30.0,29.8,30.0,30.0,27.2,0.0,0.3,173.9,167.9,284.5,53.3,0.2,0.3,5.5
0.1,322,30.0,27.4,2.6,14.2,27.4,0.0,19.0,0.2,30.0,29.8,30.0,30.0,27.4,0.0,0.2,174.1,168.1,284.5,53.3,0.0,0.0,5.5
0.1,323,30.0,27.9,2.1,14.2,27.9,0.0,19.0,0.1,30.0,29.8,30.0,30.0,27.9,0.0,0.5,174.6,168.6,284.5,53.3,0.0,0.0,5.5
0.1,324,30.0,28.3,1.7,14.2,28.3,0.0,19.0,0.1,30.0,29.8,30.0,30.0,28.3,0.0,0.4,175.0,169.0,284.5,53.3,0.0,0.0,5.5
0.1,325,29.7,28.2,1.5,14.2,28.2,0.0,19.0,0.4,30.0,29.8,30.0,29.7,28.2,0.0,0.7,175.7,169.7,285.1,53.6,0.9,0.6,5.5
0.1,326,29.8,26.1,3.7,14.1,26.1,0.0,19.0,0.3,30.0,29.8,30.0,29.8,26.1,0.0,0.5,176.2,170.2,288.0,54.1,2.8,2.9,5.5
0.1,327,29.9,25.5,4.4,14.0,25.5,0.0,19.0,0.0,30.0,29.8,30.0,29.9,25.5,0.0,0.7,176.9,170.9,289.7,54.4,1.6,1.7,5.5
0.1,328,30.0,25.8,4.2,14.0,25.8,0.0,19.0,0.1,30.0,29.8,30.0,30.0,25.8,0.0,0.5,177.4,171.4,290.1,54.4,0.3,0.4,5.5
0.1,329,30.0,26.3,3.7,14.0,26.3,0.0,19.0,0.1,30.0,29.8,30.0,30.0,26.3,0.0,0.6,178.0,172.0,290.2,54.4,0.1,0.1,5.5
0.1,330,30.0,27.0,3.0,14.0,27.0,0.0,19.0,0.2,30.0,29.8,30.0,30.0,27.0,0.0,0.7,178.7,172.7,290.2,54.4,0.0,0.0,5.5
0.1,331,30.0,27.6,2.4,14.0,27.6,0.0,19.0,0.0,30.0,29.8,30.0,30.0,27.6,0.0,0.6,179.3,173.3,290.2,54.4,0.0,0.0,5.5
0.1,332,29.9,27.7,2.2,14.0,27.7,0.0,19.0,0.2,30.0,29.8,30.0,29.9,27.7,0.0,0.2,179.5,173.5,290.4,54.5,0.3,0.2,5.5
0.1,333,29.6,26.8,2.8,14.1,26.8,0.0,19.0,0.1,30.0,29.8,30.0,29.6,26.8,0.0,0.5,180.0,174.0,292.5,54.7,2.4,2.1,5.5
0.1,334,30.0,26.1,3.9,14.2,26.1,0.0,19.0,0.2,30.0,29.8,30.0,30.0,26.1,0.0,0.6,180.6,174.6,294.5,55.0,1.6,2.0,5.5
0.1,335,30.0,26.2,3.8,14.3,26.2,0.0,19.0,0.1,30.0,29.8,30.0,30.0,26.2,0.0,0.3,180.9,174.9,294.9,55.2,0.4,0.4,5.5
0.1,336,30.0,27.2,2.8,14.3,27.2,0.0,19.0,0.1,30.0,29.9,30.0,30.0,27.2,0.0,1.0,181.9,175.9,294.9,55.2,0.0,0.0,5.5
0.1,337,30.0,27.8,2.2,14.3,27.8,0.0,19.0,0.1,30.0,29.9,30.0,30.0,27.8,0.0,0.6,182.5,176.5,294.9,55.2,0.0,0.0,5.5
0.1,338,30.0,28.4,1.6,14.3,28.4,0.0,19.0,0.1,30.0,29.9,30.0,30.0,28.4,0.0,0.6,183.1,177.1,294.9,55.2,0.0,0.0,5.5
0.1,339,30.0,28.3,1.7,14.4,28.3,0.0,19.0,0.1,30.0,29.9,30.0,30.0,28.3,0.0,0.3,183.4,177.4,295.4,55.3,0.5,0.5,5.5
0.1,340,29.9,27.1,2.8,14.3,27.1,0.0,19.0,0.1,30.0,29.9,30.0,29.9,27.1,0.0,0.7,184.1,178.1,297.9,55.6,2.6,2.5,5.5
0.1,341,29.8,26.3,3.5,14.5,26.3,0.0,19.0,0.2,30.0,29.9,30.0,29.8,26.3,0.0,0.6,184.7,178.7,299.5,55.7,1.7,1.6,5.5
0.1,342,29.9,26.6,3.3,14.5,26.6,0.0,19.0,0.4,30.0,29.9,30.0,29.9,26.6,0.0,0.5,185.2,179.2,299.8,55.7,0.2,0.3,5.5
0.1,343,30.0,27.2,2.8,14.5,27.2,0.0,19.0,0.2,30.0,29.9,30.0,30.0,27.2,0.0,0.7,185.9,179.9,300.0,55.8,0.1,0.2,5.5
0.1,344,30.0,27.6,2.4,14.5,27.6,0.0,19.0,0.3,30.0,29.9,30.0,30.0,27.6,0.0,0.4,186.3,180.3,300.0,55.8,0.0,0.0,5.5
0.1,345,30.0,28.1,1.9,14.5,28.1,0.0,19.0,0.3,30.0,29.9,30.0,30.0,28.1,0.0,0.5,186.8,180.8,300.0,55.8,0.0,0.0,5.5
0.1,346,29.9,28.2,1.7,14.5,28.2,0.0,19.0,0.3,30.0,29.9,30.0,29.9,28.2,0.0,0.2,187.0,181.0,300.0,55.8,0.1,0.0,5.5
0.1,347,29.7,27.1,2.6,14.2,27.1,0.0,19.0,0.1,30.0,29.9,30.0,29.7,27.1,0.1,0.3,187.3,181.3,301.9,56.0,2.1,1.9,5.5
0.1,348,29.7,26.3,3.4,14.2,26.3,0.0,19.0,0.1,30.0,30.0,30.0,29.7,26.3,0.0,0.9,188.2,182.2,304.1,56.2,2.2,2.2,5.5
0.1,349,30.0,27.4,2.6,14.1,27.4,0.0,19.0,0.2,30.0,30.0,30.0,30.0,27.4,0.0,1.5,189.7,183.7,304.8,56.5,0.4,0.7,5.5
0.1,350,30.0,27.9,2.1,14.1,27.9,0.0,19.0,0.2,30.0,30.0,30.0,30.0,27.9,0.0,0.5,190.2,184.2,304.8,56.5,0.0,0.0,5.5
0.1,351,30.0,28.4,1.6,14.1,28.4,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.4,0.0,0.5,190.7,184.7,304.8,56.5,0.0,0.0,5.5
0.1,352,30.0,28.9,1.1,14.1,28.9,0.0,19.0,0.2,30.0,30.0,30.0,30.0,28.9,0.0,0.5,191.2,185.2,304.8,56.5,0.0,0.0,5.5
0.1,353,30.0,28.6,1.4,14.0,28.6,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.6,0.0,0.2,191.4,185.4,305.3,56.7,0.5,0.5,5.5
0.1,354,29.8,27.0,2.8,13.9,27.0,0.0,19.0,0.0,30.0,30.0,30.0,29.8,27.0,0.0,0.2,191.6,185.6,307.0,57.4,1.9,1.7,5.5
0.1,355,29.9,26.2,3.7,14.0,26.2,0.0,19.0,0.1,30.0,30.0,30.0,29.9,26.2,0.0,0.3,191.9,185.9,308.7,57.5,1.6,1.7,5.5
0.1,356,29.9,26.7,3.2,13.9,26.7,0.0,19.0,0.4,30.0,30.0,30.0,29.9,26.7,0.0,0.8,192.7,186.7,309.2,57.6,0.5,0.5,5.5
0.1,357,30.0,26.7,3.3,14.0,26.7,0.0,19.0,0.1,30.0,30.0,30.0,30.0,26.7,0.0,0.2,192.9,186.9,309.5,57.7,0.2,0.3,5.5
0.1,358,30.0,27.7,2.3,14.0,27.7,0.0,19.0,0.5,30.0,30.0,30.0,30.0,27.7,0.0,1.0,193.9,187.9,309.5,57.7,0.0,0.0,5.5
0.1,359,30.0,28.0,2.0,14.0,28.0,0.0,19.0,0.0,30.0,30.0,30.0,30.0,28.0,0.0,0.3,194.2,188.2,309.5,57.7,0.0,0.0,5.5
0.1,360,30.0,28.2,1.8,14.0,28.2,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.2,0.0,0.2,194.4,188.4,309.6,57.7,0.1,0.1,5.5
0.1,361,29.6,26.6,3.0,14.1,26.6,0.0,19.0,0.1,30.0,30.0,30.0,29.6,26.6,0.1,0.2,194.6,188.6,311.5,57.9,2.3,1.9,5.5
0.1,362,30.0,25.9,4.1,14.2,25.9,0.0,19.0,0.3,30.0,30.0,30.0,30.0,25.9,0.0,1.0,195.6,189.6,314.1,58.3,2.2,2.6,5.5
0.1,363,30.0,26.2,3.8,14.3,26.2,0.0,19.0,0.4,30.0,30.0,30.0,30.0,26.2,0.0,0.8,196.4,190.4,314.7,58.3,0.6,0.6,5.5
0.1,364,30.0,26.7,3.3,14.3,26.7,0.0,19.0,0.3,30.0,30.0,30.0,30.0,26.7,0.0,0.5,196.9,190.9,314.7,58.3,0.0,0.0,5.5
0.1,365,30.0,27.1,2.9,14.3,27.1,0.0,19.0,0.4,30.0,30.0,30.0,30.0,27.1,0.0,0.4,197.3,191.3,314.7,58.3,0.0,0.0,5.5
0.1,366,30.0,27.6,2.4,14.3,27.6,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.6,0.0,0.5,197.8,191.8,314.7,58.5,0.0,0.0,5.5
0.1,367,29.9,28.0,1.9,14.3,28.0,0.0,19.0,0.4,30.0,30.0,30.0,29.9,28.0,0.0,0.8,198.6,192.6,315.0,58.6,0.4,0.3,5.5
0.1,368,29.7,27.2,2.5,14.5,27.2,0.0,19.0,0.4,30.0,30.0,30.0,29.7,27.2,0.0,0.4,199.0,193.0,316.6,58.8,1.8,1.6,5.5
0.1,369,29.7,26.4,3.3,14.4,26.4,0.0,19.0,0.1,30.0,30.0,30.0,29.7,26.4,0.1,0.4,199.4,193.4,318.1,58.9,1.5,1.5,5.5
0.1,370,30.0,26.8,3.2,14.8,26.8,0.0,19.0,0.0,30.0,30.0,30.0,30.0,26.8,0.0,0.8,200.2,194.2,318.8,59.0,0.4,0.7,5.5
0.1,371,30.0,27.3,2.7,14.8,27.3,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.3,0.0,0.8,201.0,195.0,319.1,59.2,0.3,0.3,5.5
0.1,372,30.0,27.9,2.1,14.8,27.9,0.0,19.0,0.3,30.0,30.0,30.0,30.0,27.9,0.0,0.6,201.6,195.6,319.1,59.3,0.0,0.0,5.5
0.1,373,30.0,28.3,1.7,14.8,28.3,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.3,0.0,0.4,202.0,196.0,319.1,59.4,0.0,0.0,5.5
0.1,374,29.9,28.5,1.4,14.8,28.5,0.0,19.0,0.2,30.0,30.0,30.0,29.9,28.5,0.0,0.3,202.3,196.3,319.1,59.5,0.1,0.0,5.5
0.1,375,29.6,27.7,1.9,14.7,27.7,0.0,19.0,0.0,30.0,30.0,30.0,29.6,27.7,0.1,0.5,202.8,196.8,320.4,59.8,1.6,1.3,5.5
0.1,376,29.9,25.9,4.0,14.7,25.9,0.0,19.0,0.1,30.0,30.0,30.0,29.9,25.9,0.0,0.5,203.3,197.3,323.4,60.1,2.7,3.0,5.5
0.1,377,29.9,26.6,3.3,14.6,26.6,0.0,19.0,0.4,30.0,30.0,30.0,29.9,26.6,0.0,1.3,204.6,198.6,324.1,60.2,0.7,0.7,5.5
0.1,378,30.0,27.3,2.7,14.6,27.3,0.0,19.0,0.3,30.0,30.0,30.0,30.0,27.3,0.0,0.7,205.3,199.3,324.3,60.3,0.1,0.2,5.5
0.1,379,30.0,28.0,2.0,14.6,28.0,0.0,19.0,0.2,30.0,30.0,30.0,30.0,28.0,0.0,0.7,206.0,200.0,324.3,60.3,0.0,0.0,5.5
0.1,380,30.0,28.4,1.6,14.6,28.4,0.0,19.0,0.4,30.0,30.0,30.0,30.0,28.4,0.0,0.4,206.4,200.4,324.3,60.3,0.0,0.0,5.5
0.1,381,29.8,28.5,1.3,14.6,28.5,0.0,19.0,0.0,30.0,30.0,30.0,29.8,28.5,0.0,0.4,206.8,200.8,324.4,60.5,0.3,0.1,5.5
0.1,382,29.7,27.6,2.1,14.5,27.6,0.0,19.0,0.0,30.0,30.0,30.0,29.7,27.6,0.0,0.4,207.2,201.2,325.9,60.5,1.6,1.5,5.5
0.1,383,29.8,26.7,3.1,14.4,26.7,0.0,19.0,0.0,30.0,30.0,30.0,29.8,26.7,0.0,0.2,207.4,201.4,327.4,60.9,1.4,1.5,5.5
0.1,384,30.0,27.0,3.0,14.1,27.0,0.0,19.0,0.0,30.0,30.0,30.0,30.0,27.0,0.0,0.9,208.3,202.3,328.5,61.0,0.9,1.1,5.5
0.1,385,30.0,27.2,2.8,14.0,27.2,0.0,19.0,0.2,30.0,30.0,30.0,30.0,27.2,0.0,0.4,208.7,202.7,328.7,61.1,0.2,0.2,5.5
0.1,386,30.0,27.7,2.3,14.0,27.7,0.0,19.0,0.0,30.0,30.0,30.0,30.0,27.7,0.0,0.5,209.2,203.2,328.7,61.1,0.0,0.0,5.5
0.1,387,30.0,27.8,2.2,14.0,27.8,0.0,19.0,0.3,30.0,30.0,30.0,30.0,27.8,0.0,0.1,209.3,203.3,328.7,61.1,0.0,0.0,5.5
0.1,388,30.0,28.2,1.8,14.0,28.2,0.0,19.0,0.1,30.0,30.0,30.0,30.0,28.2,0.0,0.4,209.7,203.7,328.7,61.1,0.0,0.0,5.5
0.1,389,30.0,27.4,2.6,13.9,27.4,0.0,19.0,0.3,30.0,30.0,30.0,30.0,27.4,0.0,0.2,209.9,203.9,330.3,61.2,1.6,1.6,5.5
0.1,390,29.5,25.4,4.1,14.0,25.4,0.0,19.0,0.3,30.0,30.0,30.0,29.5,25.4,0.2,0.7,210.6,204.6,332.8,61.6,3.0,2.5,5.5
0.1,391,30.0,25.5,4.5,14.3,25.5,0.0,19.0,0.2,30.0,30.0,30.0,30.0,25.5,0.0,0.5,211.1,205.1,334.2,61.8,0.9,1.4,5.5
0.1,392,30.0,26.7,3.3,14.3,26.7,0.0,19.0,0.1,30.0,30.0,30.0,30.0,26.7,0.0,1.4,212.5,206.5,334.4,61.9,0.2,0.2,5.5
0.1,393,30.0,27.2,2.8,14.3,27.2,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.2,0.0,0.5,213.0,207.0,334.4,62.0,0.0,0.0,5.5
0.1,394,30.0,27.9,2.1,14.3,27.9,0.0,19.0,0.3,30.0,30.0,30.0,30.0,27.9,0.0,0.7,213.7,207.7,334.4,62.0,0.0,0.0,5.5
0.1,395,30.0,28.0,2.0,14.3,28.0,0.0,19.0,0.0,30.0,30.0,30.0,30.0,28.0,0.0,0.2,213.9,207.9,334.5,62.0,0.1,0.1,5.5
0.1,396,29.9,27.7,2.2,14.3,27.7,0.0,19.0,0.4,30.0,30.0,30.0,29.9,27.7,0.0,0.6,214.5,208.5,335.5,62.1,1.1,1.0,5.5
0.1,397,29.9,27.2,2.7,14.5,27.2,0.0,19.0,0.1,30.0,30.0,30.0,29.9,27.2,0.0,0.7,215.2,209.2,337.2,62.5,1.7,1.7,5.5
0.1,398,30.0,27.4,2.6,14.4,27.3,0.0,19.0,0.0,30.0,30.0,30.0,30.0,27.3,0.0,0.8,216.0,210.0,338.2,62.7,0.9,1.0,5.5
0.1,399,30.0,27.6,2.4,14.5,27.6,0.0,19.0,0.1,30.0,30.0,30.0,30.0,27.6,0.0,0.4,216.4,210.4,338.4,62.9,0.2,0.2,5.5
0.1,400,30.0,28.0,2.0,14.5,28.0,0.0,19.0,0.1,30.0,2.6,30.0,30.0,28.0,0.0,0.4,216.8,210.8,338.4,62.9,0.0,0.0,5.5
0.1,401,30.0,28.0,2.0,14.5,28.0,0.0,19.0,0.0,30.0,3.6,30.0,30.0,28.0,0.0,0.0,216.8,210.8,338.4,62.9,0.0,0.0,5.5
0.1,402,29.9,28.0,1.9,14.5,28.0,0.0,19.0,0.1,30.0,4.5,30.0,29.9,28.0,0.0,0.0,216.8,210.8,338.4,62.9,0.1,0.0,5.5
0.1,403,29.4,26.6,2.8,14.5,26.6,0.0,19.0,0.0,30.0,5.1,30.0,29.4,26.6,0.1,0.0,216.8,210.8,339.8,63.2,1.9,1.4,5.5
0.1,404,29.9,24.6,5.3,14.4,24.6,0.0,19.0,0.1,30.0,5.7,30.0,29.9,24.6,0.0,0.0,216.8,210.8,343.1,63.4,2.8,3.3,5.5
0.1,405,29.8,23.5,6.3,14.4,23.5,0.0,19.0,0.1,30.0,6.0,30.0,29.8,23.5,0.0,0.0,216.8,210.8,344.6,63.4,1.6,1.5,5.5
0.1,406,30.0,23.8,6.2,14.4,23.8,0.0,19.0,0.0,30.0,7.2,30.0,30.0,23.8,0.0,0.5,217.3,211.3,345.1,63.4,0.3,0.5,5.5
0.1,407,30.0,24.0,6.0,14.4,24.0,0.0,19.0,0.1,30.0,7.8,30.0,30.0,24.0,0.0,0.2,217.5,211.5,345.1,63.4,0.0,0.0,5.5
0.1,408,30.0,24.2,5.8,14.4,24.2,0.0,19.0,0.0,30.0,8.3,30.0,30.0,24.2,0.0,0.2,217.7,211.7,345.1,63.5,0.0,0.0,5.5
0.1,409,30.0,24.4,5.6,14.4,24.4,0.0,19.0,0.2,30.0,8.8,30.0,30.0,24.4,0.0,0.2,217.9,211.9,345.1,63.7,0.0,0.0,5.5
0.1,410,29.9,24.1,5.8,14.4,24.1,0.0,19.0,0.0,30.0,8.9,30.0,29.9,24.1,0.0,0.2,218.1,212.1,346.4,63.9,1.4,1.3,5.5
0.1,411,29.3,23.4,5.9,14.3,23.4,0.0,19.0,0.1,30.0,9.7,30.0,29.3,23.4,0.1,0.2,218.3,212.3,349.5,64.1,3.7,3.1,5.5
0.1,412,30.0,23.1,6.9,14.6,23.1,0.0,19.0,0.0,30.0,10.1,30.0,30.0,23.1,0.0,0.2,218.5,212.5,351.7,64.2,1.5,2.2,5.5
0.1,413,29.9,23.5,6.4,14.4,23.5,0.0,19.0,0.1,30.0,11.1,30.0,29.9,23.5,0.1,0.5,219.0,213.0,352.2,64.4,0.6,0.5,5.5
0.1,414,30.0,23.7,6.3,14.5,23.7,0.0,19.0,0.0,30.0,11.8,30.0,30.0,23.7,0.0,0.2,219.2,213.2,352.3,64.5,0.0,0.1,5.5
0.1,415,30.0,23.8,6.2,14.5,23.8,0.0,19.0,0.0,30.0,12.2,30.0,30.0,23.8,0.0,0.1,219.3,213.3,352.3,64.5,0.0,0.0,5.5
0.1,416,30.0,24.3,5.7,14.5,24.3,0.0,19.0,0.0,30.0,13.4,30.0,30.0,24.3,0.0,0.5,219.8,213.8,352.3,64.5,0.0,0.0,5.5
0.1,417,29.7,23.9,5.8,14.5,23.9,0.0,19.0,0.1,30.0,14.2,30.0,29.7,23.9,0.1,0.1,219.9,213.9,353.3,64.6,1.3,1.0,5.5
0.1,418,29.6,23.5,6.1,14.5,23.5,0.0,19.0,0.0,30.0,14.8,30.0,29.6,23.5,0.0,0.1,220.0,214.0,356.2,64.7,3.0,2.9,5.5
0.1,419,30.0,23.4,6.6,14.5,23.4,0.0,19.0,0.2,30.0,15.2,30.0,30.0,23.4,0.0,0.4,220.4,214.4,358.6,64.7,2.0,2.4,5.5
0.1,420,30.0,23.7,6.3,14.5,23.7,0.0,19.0,0.1,30.0,16.0,30.0,30.0,23.7,0.0,0.3,220.7,214.7,359.1,64.7,0.5,0.5,5.5
0.1,421,30.0,24.2,5.8,14.5,24.2,0.0,19.0,0.1,30.0,16.7,30.0,30.0,24.2,0.0,0.5,221.2,215.2,359.2,64.7,0.1,0.1,5.5
0.1,422,30.0,24.8,5.2,14.5,24.8,0.0,19.0,0.2,30.0,17.6,30.0,30.0,24.8,0.0,0.6,221.8,215.8,359.2,64.9,0.0,0.0,5.5
0.1,423,30.0,25.1,4.9,14.5,25.1,0.0,19.0,0.0,30.0,18.2,30.0,30.0,25.1,0.0,0.3,222.1,216.1,359.2,65.0,0.0,0.0,5.5
0.1,424,29.7,25.1,4.6,14.6,25.1,0.0,19.0,0.3,30.0,18.6,30.0,29.7,25.1,0.1,0.5,222.6,216.6,360.0,65.1,1.1,0.8,5.5
0.1,425,29.2,24.6,4.6,14.5,24.6,0.0,19.0,0.1,30.0,19.3,30.0,29.2,24.6,0.2,0.1,222.7,216.7,361.8,65.1,2.3,1.8,5.5
0.1,426,29.9,23.9,6.0,14.5,23.9,0.0,19.0,0.2,30.0,19.7,30.0,29.9,23.9,0.0,0.0,222.7,216.7,364.6,65.1,2.1,2.8,5.5
0.1,427,29.9,24.4,5.5,14.5,24.4,0.0,19.0,0.1,30.0,20.1,30.0,29.9,24.4,0.0,0.5,223.2,217.2,365.0,65.2,0.4,0.4,5.5
0.1,428,30.0,25.0,5.0,14.5,25.0,0.0,19.0,0.0,30.0,20.8,30.0,30.0,25.0,0.0,0.6,223.8,217.8,365.1,65.2,0.0,0.1,5.5
0.1,429,30.0,25.3,4.7,14.5,25.3,0.0,19.0,0.1,30.0,21.3,30.0,30.0,25.3,0.0,0.3,224.1,218.1,365.1,65.2,0.0,0.0,5.5
0.1,430,30.0,25.6,4.4,14.5,25.6,0.0,19.0,0.2,30.0,21.8,30.0,30.0,25.6,0.0,0.3,224.4,218.4,365.1,65.2,0.0,0.0,5.5
0.1,431,29.7,25.6,4.1,14.5,25.6,0.0,19.0,0.0,30.0,22.5,30.0,29.7,25.6,0.0,0.4,224.8,218.8,365.6,65.2,0.8,0.5,5.5
0.1,432,29.8,24.7,5.1,14.3,24.6,0.0,19.0,0.0,30.0,22.8,30.0,29.8,24.6,0.0,0.3,225.1,219.1,368.0,65.8,2.3,2.4,5.5
0.1,433,29.8,24.8,5.0,13.9,24.8,0.0,19.0,0.2,30.0,23.1,30.0,29.8,24.8,0.2,1.1,226.2,220.2,370.8,66.0,2.8,2.8,5.5
0.1,434,30.0,25.0,5.0,14.0,25.0,0.0,19.0,0.3,30.0,23.4,30.0,30.0,25.0,0.0,0.3,226.5,220.5,371.5,66.1,0.5,0.7,5.5
0.1,435,30.0,25.3,4.7,14.0,25.3,0.0,19.0,0.0,30.0,23.7,30.0,30.0,25.3,0.0,0.4,226.9,220.9,371.6,66.1,0.1,0.1,5.5
0.1,436,30.0,25.6,4.4,14.0,25.6,0.0,19.0,0.2,30.0,23.9,30.0,30.0,25.6,0.0,0.3,227.2,221.2,371.6,66.2,0.0,0.0,5.5
0.1,437,30.0,26.2,3.8,14.0,26.2,0.0,19.0,0.2,30.0,24.1,30.0,30.0,26.2,0.0,0.6,227.8,221.8,371.6,66.3,0.0,0.0,5.5
0.1,438,29.9,25.8,4.1,14.0,25.8,0.0,19.0,0.1,30.0,24.6,30.0,29.9,25.8,0.0,0.0,227.8,221.8,372.0,66.5,0.5,0.4,5.5
