prob_transmission,day,patients,patient_C,patient_S,patient_isolated,patient_positive,patient_preinfection,hcws,hcw_C,goo,goo_C,beds,filled_beds,filled_sick_beds,empty_isolated_beds,daily_hcw_infections,cumulative_sick_patients,cumulative_sick_patients_by_HCW,cumulative_patients,move2isol,daily_discharges,daily_admissions,iteration
0.05,458,30.0,20.9,9.1,15.8,20.9,0.0,19.0,0.1,30.0,10.9,30.0,30.0,20.9,0.0,0.0,50.3,44.3,246.6,18.2,0.6,0.6,5.5
0.05,459,30.0,20.9,9.1,15.8,20.9,0.0,19.0,0.0,30.0,11.3,30.0,30.0,20.9,0.0,0.0,50.3,44.3,247.0,18.2,0.4,0.4,5.5
0.05,460,30.0,20.9,9.1,15.8,20.9,0.0,19.0,0.0,30.0,11.5,30.0,30.0,20.9,0.0,0.0,50.3,44.3,247.0,18.2,0.0,0.0,5.5
0.05,461,30.0,20.9,9.1,15.8,20.9,0.0,19.0,0.0,30.0,11.8,30.0,30.0,20.9,0.0,0.0,50.3,44.3,247.0,18.2,0.0,0.0,5.5
0.05,462,30.0,20.9,9.1,15.8,20.9,0.0,19.0,0.1,30.0,12.0,30.0,30.0,20.9,0.0,0.1,50.4,44.4,247.7,18.2,0.7,0.7,5.5
0.05,463,29.9,20.9,9.0,15.8,20.9,0.0,19.0,0.0,30.0,12.2,30.0,29.9,20.9,0.0,0.0,50.4,44.4,248.8,18.2,1.2,1.1,5.5
0.05,464,30.0,21.0,9.0,15.8,21.0,0.0,19.0,0.1,30.0,12.4,30.0,30.0,21.0,0.0,0.1,50.5,44.5,249.4,18.2,0.5,0.6,5.5
0.05,465,29.9,21.1,8.8,15.8,21.1,0.0,19.0,0.1,30.0,12.6,30.0,29.9,21.1,0.0,0.1,50.6,44.6,249.9,18.2,0.6,0.5,5.5
0.05,466,30.0,21.1,8.9,15.8,21.1,0.0,19.0,0.0,30.0,12.8,30.0,30.0,21.1,0.0,0.0,50.6,44.6,250.4,18.3,0.4,0.5,5.5
0.05,467,30.0,21.1,8.9,15.8,21.1,0.0,19.0,0.2,30.0,12.9,30.0,30.0,21.1,0.0,0.0,50.6,44.6,250.4,18.3,0.0,0.0,5.5
0.05,468,30.0,21.1,8.9,15.8,21.1,0.0,19.0,0.0,30.0,13.2,30.0,30.0,21.1,0.0,0.0,50.6,44.6,250.4,18.3,0.0,0.0,5.5
0.05,469,29.8,21.1,8.7,15.8,21.1,0.0,19.0,0.1,30.0,13.2,30.0,29.8,21.1,0.0,0.0,50.6,44.6,250.9,18.4,0.7,0.5,5.5
0.05,470,29.7,20.9,8.8,15.5,20.9,0.0,19.0,0.1,30.0,13.7,30.0,29.7,20.9,0.3,0.0,50.6,44.6,252.0,18.4,1.2,1.1,5.5
0.05,471,29.9,21.0,8.9,15.9,21.0,0.0,19.0,0.1,30.0,13.8,30.0,29.9,21.0,0.0,0.2,50.8,44.8,252.8,18.4,0.6,0.8,5.5
0.05,472,29.8,21.0,8.8,15.8,21.0,0.0,19.0,0.0,30.0,13.9,30.0,29.8,21.0,0.1,0.0,50.8,44.8,253.2,18.4,0.5,0.4,5.5
0.05,473,29.9,21.1,8.8,15.9,21.1,0.0,19.0,0.0,30.0,13.9,30.0,29.9,21.1,0.0,0.1,50.9,44.9,253.7,18.4,0.4,0.5,5.5
0.05,474,30.0,21.1,8.9,15.9,21.1,0.0,19.0,0.0,30.0,14.2,30.0,30.0,21.1,0.0,0.0,50.9,44.9,253.8,18.4,0.0,0.1,5.5
0.05,475,30.0,21.1,8.9,15.9,21.1,0.0,19.0,0.0,30.0,14.2,30.0,30.0,21.1,0.0,0.0,50.9,44.9,253.8,18.4,0.0,0.0,5.5
0.05,476,29.9,21.1,8.8,15.9,21.1,0.0,19.0,0.1,30.0,14.2,30.0,29.9,21.1,0.0,0.0,50.9,44.9,254.1,18.4,0.4,0.3,5.5
0.05,477,30.0,21.1,8.9,16.0,21.1,0.0,19.0,0.1,30.0,14.3,30.0,30.0,21.1,0.0,0.1,51.0,45.0,255.3,18.4,1.1,1.2,5.5
0.05,478,30.0,21.0,9.0,16.0,21.0,0.0,19.0,0.0,30.0,14.5,30.0,30.0,21.0,0.0,0.0,51.0,45.0,256.2,18.4,0.9,0.9,5.5
0.05,479,30.0,21.1,8.9,16.0,21.1,0.0,19.0,0.0,30.0,14.7,30.0,30.0,21.1,0.0,0.1,51.1,45.1,256.6,18.4,0.4,0.4,5.5
0.05,480,30.0,21.0,9.0,15.9,21.0,0.0,19.0,0.0,30.0,14.8,30.0,30.0,21.0,0.0,0.0,51.1,45.1,257.2,18.4,0.6,0.6,5.5
0.05,481,30.0,21.2,8.8,15.9,21.2,0.1,19.0,0.2,30.0,14.9,30.0,30.0,21.2,0.0,0.1,51.3,45.2,257.3,18.4,0.1,0.1,5.5
0.05,482,30.0,21.2,8.8,15.9,21.2,0.1,19.0,0.2,30.0,15.0,30.0,30.0,21.2,0.0,0.0,51.3,45.2,257.3,18.4,0.0,0.0,5.5
0.05,483,30.0,21.5,8.5,15.9,21.5,0.5,19.0,0.0,30.0,15.1,30.0,30.0,21.5,0.0,0.0,51.7,45.2,257.7,18.4,0.4,0.4,5.5
0.05,484,29.8,22.0,7.8,15.9,22.0,1.0,19.0,0.0,30.0,15.1,30.0,29.8,22.0,0.0,0.1,52.3,45.3,258.7,18.4,1.2,1.0,5.5
0.05,485,29.9,22.0,7.9,15.9,22.0,1.0,19.0,0.1,30.0,15.2,30.0,29.9,22.0,0.0,0.0,52.3,45.3,259.7,18.4,0.9,1.0,5.5
0.05,486,30.0,22.2,7.8,15.9,22.2,1.0,19.0,0.0,30.0,15.2,30.0,30.0,22.2,0.0,0.2,52.5,45.5,260.2,18.4,0.4,0.5,5.5
0.05,487,29.9,22.3,7.6,15.9,22.3,1.0,19.0,0.1,30.0,15.2,30.0,29.9,22.3,0.0,0.1,52.6,45.6,260.6,18.4,0.5,0.4,5.5
0.05,488,30.0,22.2,7.8,15.9,22.2,0.9,19.0,0.1,30.0,15.5,30.0,30.0,22.2,0.0,0.0,52.6,45.6,260.8,18.4,0.1,0.2,5.5
0.05,489,30.0,22.2,7.8,15.9,22.2,0.9,19.0,0.0,30.0,15.5,30.0,30.0,22.2,0.0,0.0,52.6,45.6,260.8,18.4,0.0,0.0,5.5
0.05,490,29.8,22.0,7.8,15.9,22.0,0.5,19.0,0.0,30.0,15.7,30.0,29.8,22.0,0.0,0.2,52.8,45.8,261.0,18.4,0.4,0.2,5.5
0.05,491,30.0,21.5,8.5,15.9,21.5,0.0,19.0,0.1,30.0,16.0,30.0,30.0,21.5,0.0,0.1,52.9,45.9,262.1,18.5,0.9,1.1,5.5
0.05,492,29.9,21.6,8.3,15.7,21.6,0.0,19.0,0.0,30.0,16.0,30.0,29.9,21.6,0.1,0.1,53.0,46.0,262.9,18.6,0.9,0.8,5.5
0.05,493,30.0,21.7,8.3,15.8,21.7,0.0,19.0,0.0,30.0,16.4,30.0,30.0,21.7,0.0,0.1,53.1,46.1,263.5,18.6,0.5,0.6,5.5
0.05,494,30.0,21.8,8.2,15.9,21.8,0.0,19.0,0.0,30.0,16.6,30.0,30.0,21.8,0.0,0.2,53.3,46.3,264.0,18.6,0.5,0.5,5.5
0.05,495,30.0,21.9,8.1,15.9,21.9,0.0,19.0,0.1,30.0,16.6,30.0,30.0,21.9,0.0,0.1,53.4,46.4,264.2,18.6,0.2,0.2,5.5
0.05,496,30.0,22.2,7.8,15.9,22.2,0.0,19.0,0.0,30.0,16.7,30.0,30.0,22.2,0.0,0.3,53.7,46.7,264.2,18.6,0.0,0.0,5.5
0.05,497,29.9,22.6,7.3,15.8,22.6,0.0,19.0,0.1,30.0,16.8,30.0,29.9,22.6,0.1,0.4,54.1,47.1,264.2,18.6,0.1,0.0,5.5
0.05,498,30.0,22.4,7.6,15.9,22.4,0.0,19.0,0.0,30.0,16.9,30.0,30.0,22.4,0.0,0.0,54.1,47.1,265.4,18.6,1.1,1.2,5.5
0.05,499,29.9,22.4,7.5,15.8,22.4,0.0,19.0,0.0,30.0,17.2,30.0,29.9,22.4,0.1,0.1,54.2,47.2,265.9,18.6,0.6,0.5,5.5
0.05,500,30.0,22.4,7.6,15.9,22.4,0.0,19.0,0.0,30.0,17.3,30.0,30.0,22.4,0.0,0.0,54.2,47.2,266.6,18.6,0.6,0.7,5.5
0.05,501,30.0,22.4,7.6,15.9,22.4,0.0,19.0,0.0,30.0,17.6,30.0,30.0,22.4,0.0,0.0,54.2,47.2,267.1,18.6,0.5,0.5,5.5
0.05,502,30.0,22.5,7.5,15.9,22.5,0.0,19.0,0.0,30.0,17.6,30.0,30.0,22.5,0.0,0.1,54.3,47.3,267.3,18.6,0.2,0.2,5.5
0.05,503,30.0,22.5,7.5,15.9,22.5,0.0,19.0,0.0,30.0,17.7,30.0,30.0,22.5,0.0,0.0,54.3,47.3,267.3,18.7,0.0,0.0,5.5
0.05,504,30.0,22.4,7.6,15.9,22.4,0.0,19.0,0.0,30.0,17.7,30.0,30.0,22.4,0.0,0.0,54.3,47.3,267.4,18.8,0.1,0.1,5.5
0.05,505,29.8,22.3,7.5,15.8,22.3,0.0,19.0,0.0,30.0,17.9,30.0,29.8,22.3,0.1,0.1,54.4,47.4,268.5,18.8,1.3,1.1,5.5
0.05,506,29.8,22.1,7.7,15.8,22.1,0.0,19.0,0.0,30.0,18.1,30.0,29.8,22.1,0.0,0.1,54.5,47.5,269.3,18.8,0.8,0.8,5.5
0.05,507,29.9,22.2,7.7,15.8,22.2,0.0,19.0,0.0,30.0,18.1,30.0,29.9,22.2,0.0,0.1,54.6,47.6,270.1,18.8,0.7,0.8,5.5
0.05,508,29.9,22.5,7.4,15.7,22.5,0.0,19.0,0.0,30.0,18.3,30.0,29.9,22.5,0.1,0.3,54.9,47.9,270.6,18.9,0.5,0.5,5.5
0.05,509,29.9,22.5,7.4,15.8,22.5,0.0,19.0,0.1,30.0,18.3,30.0,29.9,22.5,0.0,0.0,54.9,47.9,270.8,18.9,0.2,0.2,5.5
0.05,510,30.0,22.8,7.2,15.8,22.8,0.0,19.0,0.0,30.0,18.5,30.0,30.0,22.8,0.0,0.3,55.2,48.2,270.9,19.0,0.0,0.1,5.5
0.05,511,29.9,22.8,7.1,15.8,22.8,0.0,19.0,0.0,30.0,18.9,30.0,29.9,22.8,0.0,0.0,55.2,48.2,270.9,19.1,0.1,0.0,5.5
0.05,512,29.9,22.7,7.2,15.9,22.7,0.0,19.0,0.0,30.0,19.0,30.0,29.9,22.7,0.0,0.0,55.2,48.2,271.8,19.1,0.9,0.9,5.5
0.05,513,30.0,22.7,7.3,15.8,22.7,0.0,19.0,0.1,30.0,19.2,30.0,30.0,22.7,0.0,0.0,55.2,48.2,272.6,19.2,0.7,0.8,5.5
0.05,514,29.9,22.8,7.1,15.7,22.8,0.0,19.0,0.1,30.0,19.3,30.0,29.9,22.8,0.0,0.1,55.3,48.3,273.3,19.2,0.8,0.7,5.5
0.05,515,29.9,22.9,7.0,15.7,22.9,0.0,19.0,0.0,30.0,19.3,30.0,29.9,22.9,0.0,0.1,55.4,48.4,273.7,19.3,0.4,0.4,5.5
0.05,516,29.9,22.9,7.0,15.6,22.9,0.0,19.0,0.1,30.0,19.6,30.0,29.9,22.9,0.0,0.0,55.4,48.4,273.9,19.3,0.2,0.2,5.5
0.05,517,30.0,22.9,7.1,15.6,22.9,0.0,19.0,0.0,30.0,19.6,30.0,30.0,22.9,0.0,0.0,55.4,48.4,274.1,19.3,0.1,0.2,5.5
0.05,518,30.0,23.4,6.6,15.6,23.4,0.0,19.0,0.2,30.0,19.8,30.0,30.0,23.4,0.0,0.5,55.9,48.9,274.1,19.3,0.0,0.0,5.5
0.05,519,29.8,23.1,6.7,15.5,23.1,0.0,19.0,0.1,30.0,20.1,30.0,29.8,23.1,0.0,0.0,55.9,48.9,274.9,19.3,1.0,0.8,5.5
0.05,520,29.9,23.1,6.8,15.5,23.1,0.0,19.0,0.3,30.0,20.1,30.0,29.9,23.1,0.0,0.1,56.0,49.0,275.8,19.4,0.8,0.9,5.5
0.05,521,30.0,23.1,6.9,15.4,23.1,0.0,19.0,0.0,30.0,20.2,30.0,30.0,23.1,0.0,0.0,56.0,49.0,276.5,19.4,0.6,0.7,5.5
0.05,522,29.9,23.1,6.8,15.4,23.1,0.0,19.0,0.2,30.0,20.2,30.0,29.9,23.1,0.0,0.1,56.1,49.1,276.8,19.4,0.4,0.3,5.5
0.05,523,30.0,23.2,6.8,15.4,23.2,0.0,19.0,0.0,30.0,20.3,30.0,30.0,23.2,0.0,0.1,56.2,49.2,277.1,19.5,0.2,0.3,5.5
0.05,524,30.0,23.3,6.7,15.4,23.3,0.0,19.0,0.0,30.0,20.4,30.0,30.0,23.3,0.0,0.1,56.3,49.3,277.3,19.5,0.2,0.2,5.5
0.05,525,30.0,23.5,6.5,15.4,23.5,0.0,19.0,0.2,30.0,20.7,30.0,30.0,23.5,0.0,0.2,56.5,49.5,277.3,19.7,0.0,0.0,5.5
0.05,526,29.8,23.3,6.5,15.1,23.3,0.0,19.0,0.2,30.0,21.0,30.0,29.8,23.3,0.0,0.0,56.5,49.5,278.0,19.8,0.9,0.7,5.5
0.05,527,30.0,23.5,6.5,15.1,23.5,0.0,19.0,0.0,30.0,21.1,30.0,30.0,23.5,0.0,0.3,56.8,49.8,278.9,19.9,0.7,0.9,5.5
0.05,528,29.9,23.4,6.5,15.1,23.4,0.0,19.0,0.3,30.0,21.3,30.0,29.9,23.4,0.0,0.0,56.8,49.8,279.6,20.0,0.8,0.7,5.5
0.05,529,29.9,23.5,6.4,15.2,23.5,0.0,19.0,0.0,30.0,21.4,30.0,29.9,23.5,0.0,0.2,57.0,50.0,280.0,20.0,0.4,0.4,5.5
0.05,530,30.0,23.5,6.5,15.2,23.5,0.0,19.0,0.2,30.0,21.7,30.0,30.0,23.5,0.0,0.0,57.0,50.0,280.3,20.0,0.2,0.3,5.5
0.05,531,30.0,23.5,6.5,15.2,23.5,0.0,19.0,0.0,30.0,21.9,30.0,30.0,23.5,0.0,0.0,57.0,50.0,280.5,20.0,0.2,0.2,5.5
0.05,532,30.0,23.7,6.3,15.2,23.7,0.0,19.0,0.1,30.0,21.9,30.0,30.0,23.7,0.0,0.2,57.2,50.2,280.5,20.0,0.0,0.0,5.5
0.05,533,30.0,23.7,6.3,15.2,23.7,0.0,19.0,0.0,30.0,22.0,30.0,30.0,23.7,0.0,0.1,57.3,50.3,281.0,20.0,0.5,0.5,5.5
0.05,534,29.9,23.5,6.4,15.1,23.5,0.0,19.0,0.0,30.0,22.1,30.0,29.9,23.5,0.1,0.1,57.4,50.4,281.9,20.2,1.0,0.9,5.5
0.05,535,30.0,23.8,6.2,15.2,23.8,0.0,19.0,0.0,30.0,22.2,30.0,30.0,23.8,0.0,0.3,57.7,50.7,282.5,20.2,0.5,0.6,5.5
0.05,536,29.9,23.8,6.1,15.1,23.8,0.0,19.0,0.0,30.0,22.4,30.0,29.9,23.8,0.1,0.0,57.7,50.7,282.8,20.2,0.4,0.3,5.5
0.05,537,30.0,23.9,6.1,15.3,23.9,0.0,19.0,0.1,30.0,22.4,30.0,30.0,23.9,0.0,0.2,57.9,50.9,283.3,20.2,0.4,0.5,5.5
0.05,538,29.9,24.2,5.7,15.3,24.2,0.0,19.0,0.1,30.0,22.4,30.0,29.9,24.2,0.0,0.3,58.2,51.2,283.4,20.2,0.2,0.1,5.5
0.05,539,30.0,24.4,5.6,15.3,24.4,0.0,19.0,0.1,30.0,22.5,30.0,30.0,24.4,0.0,0.2,58.4,51.4,283.5,20.2,0.0,0.1,5.5
0.05,540,29.9,24.1,5.8,15.3,24.1,0.0,19.0,0.0,30.0,22.6,30.0,29.9,24.1,0.0,0.0,58.4,51.4,284.0,20.3,0.6,0.5,5.5
0.05,541,29.9,24.1,5.8,15.4,24.1,0.0,19.0,0.1,30.0,22.7,30.0,29.9,24.1,0.0,0.2,58.6,51.6,284.7,20.3,0.7,0.7,5.5
0.05,542,29.8,23.9,5.9,15.5,23.9,0.0,19.0,0.2,30.0,22.8,30.0,29.8,23.9,0.0,0.0,58.6,51.6,285.3,20.4,0.7,0.6,5.5
0.05,543,30.0,24.0,6.0,15.5,24.0,0.0,19.0,0.0,30.0,22.9,30.0,30.0,24.0,0.0,0.1,58.7,51.7,285.8,20.5,0.3,0.5,5.5
0.05,544,30.0,24.1,5.9,15.4,24.1,0.0,19.0,0.0,30.0,23.0,30.0,30.0,24.1,0.0,0.1,58.8,51.8,286.2,20.5,0.4,0.4,5.5
0.05,545,30.0,24.2,5.8,15.4,24.2,0.0,19.0,0.0,30.0,23.0,30.0,30.0,24.2,0.0,0.1,58.9,51.9,286.3,20.6,0.1,0.1,5.5
0.05,546,30.0,24.3,5.7,15.4,24.3,0.0,19.0,0.0,30.0,23.1,30.0,30.0,24.3,0.0,0.1,59.0,52.0,286.4,20.6,0.1,0.1,5.5
0.05,547,29.8,24.2,5.6,15.4,24.2,0.0,19.0,0.1,30.0,23.2,30.0,29.8,24.2,0.0,0.1,59.1,52.1,286.8,20.7,0.6,0.4,5.5
0.05,548,29.7,23.8,5.9,15.5,23.8,0.0,19.0,0.2,30.0,23.2,30.0,29.7,23.8,0.0,0.0,59.1,52.1,287.8,20.7,1.1,1.0,5.5
0.05,549,29.7,23.8,5.9,15.4,23.8,0.0,19.0,0.1,30.0,23.2,30.0,29.7,23.8,0.0,0.1,59.2,52.2,288.3,20.7,0.5,0.5,5.5
0.05,550,29.9,23.9,6.0,15.3,23.9,0.0,19.0,0.1,30.0,23.3,30.0,29.9,23.9,0.1,0.1,59.3,52.3,289.0,20.7,0.5,0.7,5.5
0.05,551,29.9,24.1,5.8,15.4,24.1,0.0,19.0,0.1,30.0,23.5,30.0,29.9,24.1,0.0,0.3,59.6,52.6,289.4,20.7,0.4,0.4,5.5
0.05,552,30.0,24.4,5.6,15.4,24.4,0.0,19.0,0.1,30.0,23.6,30.0,30.0,24.4,0.0,0.3,59.9,52.9,289.6,20.7,0.1,0.2,5.5
0.05,553,30.0,24.5,5.5,15.4,24.5,0.0,19.0,0.1,30.0,23.7,30.0,30.0,24.5,0.0,0.1,60.0,53.0,289.6,20.8,0.0,0.0,5.5
0.05,554,29.7,24.4,5.3,15.4,24.4,0.0,19.0,0.1,30.0,23.7,30.0,29.7,24.4,0.0,0.0,60.0,53.0,289.8,20.8,0.5,0.2,5.5
0.05,555,29.7,24.6,5.1,15.3,24.6,0.0,19.0,0.1,30.0,23.9,30.0,29.7,24.6,0.0,0.2,60.2,53.2,290.8,21.0,1.0,1.0,5.5
0.05,556,29.8,24.5,5.3,15.3,24.5,0.0,19.0,0.0,30.0,24.0,30.0,29.8,24.5,0.0,0.1,60.3,53.3,291.3,21.1,0.4,0.5,5.5
0.05,557,30.0,24.5,5.5,15.3,24.5,0.0,19.0,0.1,30.0,24.0,30.0,30.0,24.5,0.0,0.0,60.3,53.3,292.0,21.1,0.5,0.7,5.5
0.05,558,30.0,24.7,5.3,15.2,24.7,0.0,19.0,0.0,30.0,24.0,30.0,30.0,24.7,0.0,0.3,60.6,53.6,292.4,21.2,0.4,0.4,5.5
0.05,559,30.0,25.1,4.9,15.2,25.1,0.0,19.0,0.1,30.0,24.1,30.0,30.0,25.1,0.0,0.4,61.0,54.0,292.6,21.2,0.2,0.2,5.5
0.05,560,30.0,25.0,5.0,15.2,25.0,0.0,19.0,0.2,30.0,24.2,30.0,30.0,25.0,0.0,0.0,61.0,54.0,292.7,21.4,0.1,0.1,5.5
0.05,561,30.0,25.1,4.9,15.2,25.1,0.0,19.0,0.1,30.0,24.2,30.0,30.0,25.1,0.0,0.1,61.1,54.1,292.9,21.4,0.2,0.2,5.5
0.05,562,29.9,25.3,4.6,15.0,25.3,0.0,19.0,0.0,30.0,24.2,30.0,29.9,25.3,0.0,0.2,61.3,54.3,293.5,21.4,0.7,0.6,5.5
0.05,563,30.0,25.1,4.9,15.1,25.1,0.0,19.0,0.0,30.0,24.4,30.0,30.0,25.1,0.0,0.1,61.4,54.4,294.0,21.4,0.4,0.5,5.5
0.05,564,29.9,24.9,5.0,15.1,24.9,0.0,19.0,0.1,30.0,24.5,30.0,29.9,24.9,0.0,0.0,61.4,54.4,294.7,21.5,0.8,0.7,5.5
0.05,565,30.0,25.0,5.0,15.0,25.0,0.0,19.0,0.1,30.0,24.8,30.0,30.0,25.0,0.0,0.2,61.6,54.6,295.0,21.6,0.2,0.3,5.5
0.05,566,30.0,25.2,4.8,15.0,25.2,0.0,19.0,0.1,30.0,24.9,30.0,30.0,25.2,0.0,0.2,61.8,54.8,295.2,21.6,0.2,0.2,5.5
0.05,567,30.0,25.2,4.8,15.0,25.2,0.0,19.0,0.0,30.0,24.9,30.0,30.0,25.2,0.0,0.0,61.8,54.8,295.3,21.6,0.1,0.1,5.5
0.05,568,30.0,25.4,4.6,15.0,25.4,0.0,19.0,0.1,30.0,24.9,30.0,30.0,25.4,0.0,0.2,62.0,55.0,295.4,21.7,0.1,0.1,5.5
0.05,569,30.0,25.3,4.7,15.1,25.3,0.0,19.0,0.1,30.0,25.0,30.0,30.0,25.3,0.0,0.2,62.2,55.2,296.2,21.8,0.8,0.8,5.5
0.05,570,30.0,25.0,5.0,15.1,25.0,0.0,19.0,0.2,30.0,25.1,30.0,30.0,25.0,0.0,0.1,62.3,55.3,297.0,21.8,0.8,0.8,5.5
