prob_transmission,day,patients,patient_C,patient_S,patient_isolated,patient_positive,patient_preinfection,hcws,hcw_C,goo,goo_C,beds,filled_beds,filled_sick_beds,empty_isolated_beds,daily_hcw_infections,cumulative_sick_patients,cumulative_patients,move2isol,daily_discharges,daily_admissions,iteration
0.04308,490,29.6,0.1,29.5,15.7,0.1,0.0,19.0,0.0,30.0,0.6,30.0,29.6,0.1,0.3,0.0,48.2,2036.4,17.2,3.2,3.2,5.5
0.04308,491,29.4,0.1,29.3,15.8,0.1,0.0,19.0,0.0,30.0,0.6,30.0,29.4,0.1,0.2,0.0,48.2,2039.9,17.2,3.7,3.5,5.5
0.04308,492,29.2,0.1,29.1,15.7,0.1,0.0,19.0,0.0,30.0,0.6,30.0,29.2,0.1,0.3,0.0,48.2,2044.2,17.2,4.5,4.3,5.5
0.04308,493,29.2,0.1,29.1,15.7,0.1,0.0,19.0,0.0,30.0,0.6,30.0,29.2,0.1,0.3,0.0,48.2,2049.7,17.2,5.5,5.5,5.5
0.04308,494,29.2,0.1,29.1,15.8,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.2,0.1,0.2,0.0,48.2,2055.2,17.2,5.5,5.5,5.5
0.04308,495,29.2,0.1,29.1,15.5,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.2,0.1,0.5,0.0,48.2,2058.4,17.2,3.2,3.2,5.5
0.04308,496,29.6,0.1,29.5,15.9,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.6,0.1,0.1,0.0,48.2,2062.7,17.2,3.9,4.3,5.5
0.04308,497,29.5,0.0,29.5,15.9,0.0,0.0,19.0,0.0,30.0,0.7,30.0,29.5,0.0,0.1,0.0,48.2,2065.9,17.2,3.3,3.2,5.5
0.04308,498,29.4,0.0,29.4,15.5,0.0,0.0,19.0,0.0,30.0,0.7,30.0,29.4,0.0,0.5,0.0,48.2,2069.3,17.2,3.5,3.4,5.5
0.04308,499,29.3,0.0,29.3,15.7,0.0,0.0,19.0,0.0,30.0,0.7,30.0,29.3,0.0,0.3,0.0,48.2,2073.5,17.2,4.3,4.2,5.5
0.04308,500,29.5,0.1,29.4,15.8,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.5,0.1,0.2,0.1,48.3,2079.2,17.2,5.5,5.7,5.5
0.04308,501,28.8,0.1,28.7,15.4,0.1,0.0,19.0,0.0,30.0,0.7,30.0,28.8,0.1,0.6,0.0,48.3,2084.0,17.2,5.5,4.8,5.5
0.04308,502,29.6,0.1,29.5,15.8,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.6,0.1,0.2,0.0,48.3,2088.0,17.2,3.2,4.0,5.5
0.04308,503,29.5,0.1,29.4,15.5,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.5,0.1,0.5,0.0,48.3,2092.2,17.2,4.3,4.2,5.5
0.04308,504,29.3,0.1,29.2,15.5,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.3,0.1,0.5,0.0,48.3,2095.1,17.2,3.1,2.9,5.5
0.04308,505,29.0,0.1,28.9,15.5,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.0,0.1,0.5,0.0,48.3,2098.2,17.2,3.4,3.1,5.5
0.04308,506,29.3,0.1,29.2,15.8,0.1,0.0,19.0,0.1,30.0,0.7,30.0,29.3,0.1,0.2,0.0,48.3,2102.7,17.2,4.2,4.5,5.5
0.04308,507,29.3,0.1,29.2,15.5,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.3,0.1,0.5,0.0,48.3,2108.4,17.2,5.7,5.7,5.5
0.04308,508,29.6,0.2,29.4,15.9,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.6,0.2,0.1,0.1,48.4,2113.5,17.2,4.8,5.1,5.5
0.04308,509,29.5,0.2,29.3,15.6,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.5,0.2,0.4,0.0,48.4,2117.4,17.2,4.0,3.9,5.5
0.04308,510,29.7,0.2,29.5,15.9,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.7,0.2,0.1,0.0,48.4,2121.8,17.2,4.2,4.4,5.5
0.04308,511,29.4,0.1,29.3,15.8,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.4,0.1,0.2,0.0,48.4,2124.5,17.2,3.0,2.7,5.5
0.04308,512,29.8,0.2,29.6,15.9,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.8,0.2,0.2,0.1,48.5,2128.0,17.3,3.1,3.5,5.5
0.04308,513,29.1,0.2,28.9,15.3,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.1,0.2,0.6,0.0,48.5,2131.8,17.3,4.5,3.8,5.5
0.04308,514,29.8,0.2,29.6,15.7,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.8,0.2,0.2,0.0,48.5,2138.0,17.3,5.5,6.2,5.5
0.04308,515,29.2,0.2,29.0,15.6,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.2,0.2,0.3,0.0,48.5,2142.5,17.3,5.1,4.5,5.5
0.04308,516,29.6,0.2,29.4,15.8,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.6,0.2,0.1,0.0,48.5,2146.8,17.3,3.9,4.3,5.5
0.04308,517,29.5,0.2,29.3,15.6,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.5,0.2,0.3,0.0,48.5,2151.1,17.3,4.4,4.3,5.5
0.04308,518,29.7,0.3,29.4,15.8,0.3,0.0,19.0,0.0,30.0,0.7,30.0,29.7,0.3,0.1,0.1,48.6,2154.0,17.3,2.7,2.9,5.5
0.04308,519,29.8,0.3,29.5,15.9,0.3,0.0,19.0,0.0,30.0,0.7,30.0,29.8,0.3,0.0,0.0,48.6,2157.5,17.3,3.4,3.5,5.5
0.04308,520,29.6,0.4,29.2,15.6,0.4,0.0,19.0,0.0,30.0,0.7,30.0,29.6,0.4,0.3,0.1,48.7,2161.2,17.3,3.9,3.7,5.5
0.04308,521,29.4,0.2,29.2,15.7,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.4,0.2,0.3,0.0,48.7,2167.3,17.3,6.3,6.1,5.5
0.04308,522,29.4,0.2,29.2,15.9,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.4,0.2,0.1,0.0,48.7,2171.8,17.4,4.5,4.5,5.5
0.04308,523,29.6,0.2,29.4,15.8,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.6,0.2,0.2,0.0,48.7,2176.3,17.4,4.3,4.5,5.5
0.04308,524,29.4,0.2,29.2,15.6,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.4,0.2,0.4,0.0,48.7,2180.4,17.4,4.3,4.1,5.5
0.04308,525,29.9,0.2,29.7,16.0,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.9,0.2,0.0,0.0,48.7,2183.7,17.4,2.8,3.3,5.5
0.04308,526,29.5,0.2,29.3,15.7,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.5,0.2,0.3,0.0,48.7,2186.8,17.4,3.5,3.1,5.5
0.04308,527,29.6,0.2,29.4,15.6,0.2,0.0,19.0,0.0,30.0,0.7,30.0,29.6,0.2,0.4,0.0,48.7,2190.6,17.4,3.7,3.8,5.5
0.04308,528,29.1,0.1,29.0,15.5,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.1,0.1,0.5,0.0,48.7,2196.3,17.4,6.2,5.7,5.5
0.04308,529,29.5,0.1,29.4,15.8,0.1,0.0,19.0,0.0,30.0,0.7,30.0,29.5,0.1,0.2,0.0,48.7,2201.2,17.4,4.5,4.9,5.5
0.04308,530,29.4,0.2,29.2,15.9,0.2,0.0,19.0,0.0,30.0,0.8,30.0,29.4,0.2,0.1,0.1,48.8,2205.6,17.4,4.5,4.4,5.5
0.04308,531,29.4,0.2,29.2,15.7,0.2,0.0,19.0,0.0,30.0,0.8,30.0,29.4,0.2,0.3,0.0,48.8,2209.7,17.4,4.1,4.1,5.5
0.04308,532,29.7,0.1,29.6,15.9,0.1,0.0,19.0,0.0,30.0,0.8,30.0,29.7,0.1,0.1,0.0,48.8,2213.4,17.4,3.4,3.7,5.5
0.04308,533,29.6,0.2,29.4,15.7,0.2,0.0,19.0,0.0,30.0,0.8,30.0,29.6,0.2,0.3,0.1,48.9,2216.4,17.4,3.1,3.0,5.5
0.04308,534,29.4,0.2,29.2,15.6,0.2,0.0,19.0,0.0,30.0,0.8,30.0,29.4,0.2,0.4,0.0,48.9,2220.0,17.5,3.8,3.6,5.5
0.04308,535,29.1,0.3,28.8,15.3,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.1,0.3,0.6,0.1,49.0,2225.3,17.5,5.6,5.3,5.5
0.04308,536,29.3,0.3,29.0,15.5,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.3,0.3,0.4,0.0,49.0,2230.3,17.5,4.8,5.0,5.5
0.04308,537,29.6,0.3,29.3,15.6,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.6,0.3,0.3,0.0,49.0,2234.9,17.5,4.3,4.6,5.5
0.04308,538,29.6,0.3,29.3,15.6,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.6,0.3,0.3,0.0,49.0,2239.0,17.5,4.1,4.1,5.5
0.04308,539,29.2,0.3,28.9,15.1,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.2,0.3,0.8,0.0,49.0,2242.3,17.5,3.7,3.3,5.5
0.04308,540,29.8,0.3,29.5,15.8,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.8,0.3,0.1,0.0,49.0,2245.9,17.5,3.0,3.6,5.5
0.04308,541,29.9,0.3,29.6,15.9,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.9,0.3,0.0,0.0,49.0,2249.6,17.5,3.6,3.7,5.5
0.04308,542,29.7,0.2,29.5,15.9,0.2,0.0,19.0,0.0,30.0,0.8,30.0,29.7,0.2,0.1,0.0,49.0,2254.8,17.5,5.4,5.2,5.5
0.04308,543,29.4,0.1,29.3,15.9,0.1,0.0,19.0,0.0,30.0,0.8,30.0,29.4,0.1,0.1,0.0,49.0,2259.6,17.5,5.1,4.8,5.5
0.04308,544,29.4,0.0,29.4,15.5,0.0,0.0,19.0,0.0,30.0,0.8,30.0,29.4,0.0,0.5,0.0,49.0,2264.3,17.5,4.7,4.7,5.5
0.04308,545,29.8,0.0,29.8,15.9,0.0,0.0,19.0,0.0,30.0,0.8,30.0,29.8,0.0,0.1,0.0,49.0,2268.8,17.5,4.1,4.5,5.5
0.04308,546,29.7,0.0,29.7,15.9,0.0,0.0,19.0,0.0,30.0,0.8,30.0,29.7,0.0,0.1,0.0,49.0,2272.0,17.5,3.3,3.2,5.5
0.04308,547,29.6,0.1,29.5,15.9,0.1,0.0,19.0,0.0,30.0,0.8,30.0,29.6,0.1,0.1,0.1,49.1,2275.5,17.5,3.6,3.5,5.5
0.04308,548,29.5,0.2,29.3,15.8,0.2,0.0,19.0,0.0,30.0,0.8,30.0,29.5,0.2,0.2,0.1,49.2,2279.0,17.5,3.6,3.5,5.5
0.04308,549,29.3,0.2,29.1,15.5,0.2,0.0,19.0,0.0,30.0,0.8,30.0,29.3,0.2,0.5,0.0,49.2,2283.9,17.5,5.1,4.9,5.5
0.04308,550,29.3,0.2,29.1,15.7,0.2,0.0,19.0,0.0,30.0,0.8,30.0,29.3,0.2,0.3,0.0,49.2,2288.7,17.5,4.8,4.8,5.5
0.04308,551,29.4,0.2,29.2,15.7,0.2,0.0,19.0,0.0,30.0,0.8,30.0,29.4,0.2,0.3,0.0,49.2,2293.5,17.5,4.7,4.8,5.5
0.04308,552,29.3,0.3,29.0,15.6,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.3,0.3,0.4,0.1,49.3,2297.9,17.5,4.5,4.4,5.5
0.04308,553,29.7,0.3,29.4,16.0,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.7,0.3,0.0,0.0,49.3,2301.5,17.5,3.2,3.6,5.5
0.04308,554,29.3,0.3,29.0,15.7,0.3,0.0,19.0,0.0,30.0,0.8,30.0,29.3,0.3,0.3,0.0,49.3,2304.6,17.5,3.5,3.1,5.5
0.04308,555,29.3,0.4,28.9,15.7,0.4,0.0,19.0,0.0,30.0,0.8,30.0,29.3,0.4,0.4,0.2,49.5,2308.2,17.6,3.6,3.6,5.5
0.04308,556,28.8,0.5,28.3,15.2,0.5,0.0,19.0,0.0,30.0,0.8,30.0,28.8,0.5,0.8,0.2,49.7,2312.6,17.7,4.9,4.4,5.5
0.04308,557,29.5,0.5,29.0,15.6,0.5,0.0,19.0,0.0,30.0,0.8,30.0,29.5,0.5,0.4,0.0,49.7,2318.0,17.7,4.7,5.4,5.5
0.04308,558,29.7,0.5,29.2,15.8,0.5,0.0,19.0,0.0,30.0,0.9,30.0,29.7,0.5,0.2,0.0,49.7,2322.9,17.7,4.7,4.9,5.5
0.04308,559,29.4,0.5,28.9,15.6,0.5,0.0,19.0,0.0,30.0,0.9,30.0,29.4,0.5,0.4,0.0,49.7,2327.0,17.7,4.4,4.1,5.5
0.04308,560,29.7,0.5,29.2,15.8,0.5,0.0,19.0,0.0,30.0,0.9,30.0,29.7,0.5,0.2,0.0,49.7,2330.8,17.7,3.5,3.8,5.5
0.04308,561,29.5,0.5,29.0,15.7,0.5,0.0,19.0,0.0,30.0,0.9,30.0,29.5,0.5,0.3,0.0,49.7,2333.7,17.7,3.1,2.9,5.5
0.04308,562,29.5,0.5,29.0,15.5,0.5,0.0,19.0,0.0,30.0,0.9,30.0,29.5,0.5,0.5,0.0,49.7,2337.3,17.7,3.6,3.6,5.5
0.04308,563,29.3,0.4,28.9,15.7,0.4,0.0,19.0,0.0,30.0,0.9,30.0,29.3,0.4,0.2,0.0,49.7,2341.5,17.7,4.4,4.2,5.5
0.04308,564,29.4,0.3,29.1,15.6,0.3,0.0,19.0,0.0,30.0,0.9,30.0,29.4,0.3,0.3,0.0,49.7,2347.1,17.7,5.5,5.6,5.5
0.04308,565,29.3,0.2,29.1,15.8,0.2,0.0,19.0,0.0,30.0,0.9,30.0,29.3,0.2,0.2,0.0,49.7,2352.0,17.7,5.0,4.9,5.5
0.04308,566,29.1,0.3,28.8,15.7,0.3,0.0,19.0,0.0,30.0,0.9,30.0,29.1,0.3,0.3,0.1,49.8,2355.9,17.7,4.1,3.9,5.5
0.04308,567,29.6,0.3,29.3,15.8,0.3,0.0,19.0,0.0,30.0,1.0,30.0,29.6,0.3,0.2,0.1,49.9,2360.3,17.7,3.9,4.4,5.5
0.04308,568,29.6,0.3,29.3,15.8,0.3,0.0,19.0,0.0,30.0,1.0,30.0,29.6,0.3,0.2,0.0,49.9,2363.2,17.7,2.9,2.9,5.5
0.04308,569,29.6,0.4,29.2,15.9,0.4,0.0,19.0,0.0,30.0,1.0,30.0,29.6,0.4,0.1,0.1,50.0,2366.8,17.7,3.6,3.6,5.5
0.04308,570,29.3,0.3,29.0,15.6,0.3,0.0,19.0,0.0,30.0,1.0,30.0,29.3,0.3,0.4,0.0,50.0,2370.8,17.7,4.3,4.0,5.5
